temperature_2m,precipitation,relativehumidity_2m,windspeed_10m,is_day,shortwave_radiation,year,month,day
23.9,0.0,38,2.1,1,876.0,2020,2,22
25.5,0.0,34,3.1,1,944.0,2020,2,22
27.0,0.0,31,3.8,1,925.0,2020,2,22
28.2,0.0,29,3.4,1,835.0,2020,2,22
28.7,0.0,28,4.8,1,679.0,2020,2,22
28.4,0.0,28,5.2,1,464.0,2020,2,22
27.8,0.0,29,6.4,1,224.0,2020,2,22
25.5,0.0,34,11.8,0,28.0,2020,2,22
22.5,0.0,44,10.5,0,0.0,2020,2,22
20.5,0.0,50,11.5,0,0.0,2020,2,22
19.9,0.0,51,11.3,0,0.0,2020,2,22
19.3,0.0,51,8.0,0,0.0,2020,2,22
19.7,0.0,48,2.9,0,0.0,2020,2,23
19.3,0.0,49,7.8,0,0.0,2020,2,23
18.9,0.0,49,1.1,0,0.0,2020,2,23
18.5,0.0,50,3.1,0,0.0,2020,2,23
18.1,0.0,50,3.1,0,0.0,2020,2,23
17.8,0.0,50,3.4,0,0.0,2020,2,23
16.6,0.0,56,4.0,0,0.0,2020,2,23
16.5,0.0,56,3.7,0,0.0,2020,2,23
19.6,0.0,47,4.7,1,76.0,2020,2,23
22.3,0.0,39,1.5,1,310.0,2020,2,23
24.0,0.0,34,1.3,1,549.0,2020,2,23
25.9,0.0,30,2.1,1,748.0,2020,2,23
27.6,0.0,28,2.6,1,887.0,2020,2,23
29.2,0.0,26,3.1,1,958.0,2020,2,23
30.6,0.0,23,4.0,1,947.0,2020,2,23
31.5,0.0,21,1.4,1,855.0,2020,2,23
31.8,0.0,19,4.5,1,685.0,2020,2,23
31.6,0.0,19,7.3,1,466.0,2020,2,23
31.5,0.0,22,11.9,1,230.0,2020,2,23
28.4,0.0,29,15.9,0,29.0,2020,2,23
26.4,0.0,33,11.8,0,0.0,2020,2,23
23.8,0.0,40,5.0,0,0.0,2020,2,23
21.3,0.0,43,6.2,0,0.0,2020,2,23
19.9,0.0,46,7.0,0,0.0,2020,2,23
20.1,0.0,47,4.7,0,0.0,2020,2,24
20.5,0.0,45,4.7,0,0.0,2020,2,24
20.1,0.0,45,5.4,0,0.0,2020,2,24
19.9,0.0,45,3.6,0,0.0,2020,2,24
19.7,0.0,45,5.2,0,0.0,2020,2,24
19.0,0.0,47,4.9,0,0.0,2020,2,24
18.2,0.0,50,5.2,0,0.0,2020,2,24
18.1,0.0,51,4.3,1,0.0,2020,2,24
20.0,0.0,47,4.3,1,79.0,2020,2,24
23.5,0.0,39,6.1,1,315.0,2020,2,24
25.4,0.0,36,5.4,1,556.0,2020,2,24
27.3,0.0,33,4.8,1,756.0,2020,2,24
28.9,0.0,29,4.5,1,894.0,2020,2,24
30.5,0.0,24,5.3,1,958.0,2020,2,24
31.5,0.0,21,6.9,1,945.0,2020,2,24
32.0,0.0,22,8.4,1,857.0,2020,2,24
32.2,0.0,22,8.5,1,692.0,2020,2,24
32.1,0.0,22,8.3,1,476.0,2020,2,24
31.5,0.0,23,11.4,1,231.0,2020,2,24
29.0,0.0,25,14.3,0,29.0,2020,2,24
26.7,0.0,30,11.7,0,0.0,2020,2,24
24.2,0.0,38,5.1,0,0.0,2020,2,24
21.1,0.0,47,5.4,0,0.0,2020,2,24
19.6,0.0,51,4.4,0,0.0,2020,2,24
19.0,0.0,50,6.8,0,0.0,2020,2,25
19.5,0.0,46,7.2,0,0.0,2020,2,25
19.4,0.0,45,6.8,0,0.0,2020,2,25
18.5,0.0,48,6.5,0,0.0,2020,2,25
17.8,0.0,49,4.3,0,0.0,2020,2,25
16.9,0.0,50,5.4,0,0.0,2020,2,25
16.4,0.0,48,5.5,0,0.0,2020,2,25
16.3,0.0,47,5.2,1,0.0,2020,2,25
19.1,0.0,42,5.5,1,82.0,2020,2,25
23.1,0.0,36,5.9,1,321.0,2020,2,25
24.9,0.0,38,5.4,1,563.0,2020,2,25
26.6,0.0,34,5.3,1,765.0,2020,2,25
28.6,0.0,25,4.7,1,907.0,2020,2,25
30.3,0.0,17,7.6,1,975.0,2020,2,25
31.0,0.0,16,9.7,1,963.0,2020,2,25
30.9,0.0,18,7.4,1,865.0,2020,2,25
31.0,0.0,17,6.2,1,688.0,2020,2,25
31.2,0.0,13,10.6,1,456.0,2020,2,25
30.3,0.0,18,12.8,1,224.0,2020,2,25
27.4,0.0,18,14.4,0,29.0,2020,2,25
25.1,0.0,24,9.4,0,0.0,2020,2,25
22.0,0.0,32,5.5,0,0.0,2020,2,25
20.4,0.0,36,1.6,0,0.0,2020,2,25
20.0,0.0,36,1.8,0,0.0,2020,2,25
19.9,0.0,34,4.8,0,0.0,2020,2,26
18.9,0.0,41,7.9,0,0.0,2020,2,26
18.6,0.0,44,6.1,0,0.0,2020,2,26
18.3,0.0,43,4.2,0,0.0,2020,2,26
17.8,0.0,36,4.7,0,0.0,2020,2,26
16.5,0.0,33,5.8,0,0.0,2020,2,26
15.5,0.0,34,6.2,0,0.0,2020,2,26
14.9,0.0,34,5.9,1,0.0,2020,2,26
18.4,0.0,30,4.7,1,83.0,2020,2,26
20.8,0.0,48,4.7,1,320.0,2020,2,26
22.4,0.0,48,4.0,1,560.0,2020,2,26
24.3,0.0,43,1.8,1,757.0,2020,2,26
26.9,0.0,35,0.8,1,895.0,2020,2,26
28.7,0.0,29,1.8,1,963.0,2020,2,26
29.8,0.0,26,1.1,1,957.0,2020,2,26
30.4,0.0,23,2.5,1,863.0,2020,2,26
30.7,0.0,21,8.1,1,695.0,2020,2,26
30.5,0.0,17,5.5,1,480.0,2020,2,26
28.6,0.0,21,2.6,1,230.0,2020,2,26
26.9,0.0,24,5.6,0,31.0,2020,2,26
24.0,0.0,31,14.0,0,0.0,2020,2,26
21.7,0.0,37,9.8,0,0.0,2020,2,26
21.4,0.0,42,10.6,0,0.0,2020,2,26
20.7,0.0,42,8.6,0,0.0,2020,2,26
20.3,0.0,44,6.1,0,0.0,2020,2,27
19.4,0.0,48,1.8,0,0.0,2020,2,27
18.5,0.0,50,3.7,0,0.0,2020,2,27
17.8,0.0,51,5.8,0,0.0,2020,2,27
17.1,0.0,52,4.7,0,0.0,2020,2,27
16.3,0.0,53,4.0,0,0.0,2020,2,27
15.3,0.0,57,3.8,0,0.0,2020,2,27
15.1,0.0,58,2.2,1,0.0,2020,2,27
16.3,0.0,52,2.6,1,67.0,2020,2,27
18.0,0.0,46,2.2,1,234.0,2020,2,27
19.5,0.0,45,1.9,1,434.0,2020,2,27
21.3,0.0,42,1.3,1,665.0,2020,2,27
23.3,0.0,38,1.1,1,865.0,2020,2,27
25.1,0.0,35,1.1,1,943.0,2020,2,27
26.4,0.0,32,3.5,1,926.0,2020,2,27
27.3,0.0,30,4.2,1,844.0,2020,2,27
27.6,0.0,29,5.0,1,667.0,2020,2,27
27.4,0.0,29,4.1,1,462.0,2020,2,27
27.2,0.0,29,1.4,1,220.0,2020,2,27
25.1,0.0,36,4.8,0,30.0,2020,2,27
24.3,0.0,36,4.8,0,0.0,2020,2,27
22.5,0.0,41,12.1,0,0.0,2020,2,27
20.4,0.0,46,11.4,0,0.0,2020,2,27
19.9,0.0,47,5.9,0,0.0,2020,2,27
21.0,0.0,30,10.0,0,0.0,2021,2,1
20.0,0.0,32,5.6,0,0.0,2021,2,1
18.9,0.0,37,5.7,0,0.0,2021,2,1
17.9,0.0,43,7.6,0,0.0,2021,2,1
16.7,0.0,50,8.9,0,0.0,2021,2,1
16.4,0.0,53,9.5,0,0.0,2021,2,1
16.0,0.0,55,9.7,0,0.0,2021,2,1
16.6,0.0,53,7.6,0,0.0,2021,2,1
18.0,0.0,49,4.1,1,39.0,2021,2,1
19.7,0.0,44,5.6,1,245.0,2021,2,1
21.5,0.0,40,4.8,1,462.0,2021,2,1
23.7,0.0,36,7.2,1,667.0,2021,2,1
25.5,0.0,32,6.5,1,824.0,2021,2,1
26.9,0.0,29,6.9,1,861.0,2021,2,1
27.7,0.0,27,4.4,1,819.0,2021,2,1
28.5,0.0,24,2.3,1,758.0,2021,2,1
28.7,0.0,24,1.1,1,621.0,2021,2,1
28.3,0.0,24,3.5,1,408.0,2021,2,1
26.7,0.0,26,9.0,1,177.0,2021,2,1
24.8,0.0,29,7.2,0,14.0,2021,2,1
23.5,0.0,34,17.2,0,0.0,2021,2,1
21.2,0.0,40,8.3,0,0.0,2021,2,1
19.8,0.0,43,5.4,0,0.0,2021,2,1
18.9,0.0,45,6.2,0,0.0,2021,2,1
17.1,0.0,51,6.2,0,0.0,2021,2,2
16.0,0.0,55,5.4,0,0.0,2021,2,2
15.2,0.0,57,3.9,0,0.0,2021,2,2
14.9,0.0,58,1.0,0,0.0,2021,2,2
13.1,0.0,66,1.6,0,0.0,2021,2,2
12.8,0.0,66,2.3,0,0.0,2021,2,2
12.1,0.0,70,4.7,0,0.0,2021,2,2
12.4,0.0,68,3.4,0,0.0,2021,2,2
13.7,0.0,62,5.7,1,48.0,2021,2,2
15.6,0.0,55,3.1,1,263.0,2021,2,2
17.6,0.0,47,1.9,1,496.0,2021,2,2
19.5,0.0,39,1.9,1,688.0,2021,2,2
21.4,0.0,34,3.6,1,822.0,2021,2,2
23.3,0.0,30,3.4,1,887.0,2021,2,2
24.7,0.0,28,3.0,1,876.0,2021,2,2
25.4,0.0,27,3.0,1,789.0,2021,2,2
25.7,0.0,26,3.4,1,634.0,2021,2,2
25.6,0.0,26,6.5,1,424.0,2021,2,2
23.5,0.0,28,8.4,1,188.0,2021,2,2
21.8,0.0,31,8.7,0,15.0,2021,2,2
21.2,0.0,34,5.4,0,0.0,2021,2,2
19.7,0.0,35,6.2,0,0.0,2021,2,2
17.6,0.0,31,7.8,0,0.0,2021,2,2
16.8,0.0,27,9.3,0,0.0,2021,2,2
16.1,0.0,30,9.8,0,0.0,2021,2,3
15.2,0.0,30,9.0,0,0.0,2021,2,3
14.7,0.0,29,4.8,0,0.0,2021,2,3
15.4,0.0,26,3.7,0,0.0,2021,2,3
15.5,0.0,23,5.1,0,0.0,2021,2,3
15.4,0.0,23,5.4,0,0.0,2021,2,3
14.3,0.0,25,4.0,0,0.0,2021,2,3
14.5,0.0,25,5.2,0,0.0,2021,2,3
17.5,0.0,19,3.0,1,51.0,2021,2,3
19.5,0.0,24,3.7,1,273.0,2021,2,3
21.1,0.0,26,2.4,1,511.0,2021,2,3
23.3,0.0,23,2.4,1,707.0,2021,2,3
25.2,0.0,21,2.2,1,842.0,2021,2,3
26.9,0.0,19,2.2,1,906.0,2021,2,3
28.2,0.0,18,2.1,1,893.0,2021,2,3
29.2,0.0,17,2.8,1,803.0,2021,2,3
29.7,0.0,17,1.3,1,646.0,2021,2,3
29.5,0.0,17,3.1,1,435.0,2021,2,3
27.0,0.0,19,8.6,1,195.0,2021,2,3
24.3,0.0,22,11.2,0,16.0,2021,2,3
21.7,0.0,27,10.9,0,0.0,2021,2,3
20.6,0.0,29,8.9,0,0.0,2021,2,3
19.5,0.0,29,9.1,0,0.0,2021,2,3
18.6,0.0,27,12.2,0,0.0,2021,2,3
17.3,0.0,29,8.7,0,0.0,2021,2,4
16.9,0.0,32,4.6,0,0.0,2021,2,4
16.9,0.0,34,4.3,0,0.0,2021,2,4
16.9,0.0,36,4.3,0,0.0,2021,2,4
16.7,0.0,39,4.3,0,0.0,2021,2,4
16.2,0.0,41,4.0,0,0.0,2021,2,4
16.0,0.0,40,4.0,0,0.0,2021,2,4
16.4,0.0,38,4.0,0,0.0,2021,2,4
18.1,0.0,34,2.9,1,51.0,2021,2,4
21.2,0.0,30,1.6,1,271.0,2021,2,4
23.0,0.0,30,3.9,1,506.0,2021,2,4
24.9,0.0,27,2.6,1,702.0,2021,2,4
26.8,0.0,24,3.4,1,837.0,2021,2,4
28.4,0.0,22,2.9,1,900.0,2021,2,4
29.7,0.0,20,1.9,1,885.0,2021,2,4
30.9,0.0,19,1.9,1,798.0,2021,2,4
31.3,0.0,18,4.1,1,630.0,2021,2,4
30.8,0.0,18,3.2,1,430.0,2021,2,4
29.1,0.0,22,2.3,1,192.0,2021,2,4
26.6,0.0,24,4.4,0,16.0,2021,2,4
23.6,0.0,30,8.4,0,0.0,2021,2,4
21.1,0.0,36,7.1,0,0.0,2021,2,4
20.8,0.0,38,6.6,0,0.0,2021,2,4
20.6,0.0,37,6.2,0,0.0,2021,2,4
20.1,0.0,35,7.0,0,0.0,2021,2,5
19.3,0.0,32,7.4,0,0.0,2021,2,5
18.6,0.0,32,6.3,0,0.0,2021,2,5
18.6,0.0,32,4.4,0,0.0,2021,2,5
18.7,0.0,33,3.6,0,0.0,2021,2,5
18.6,0.0,33,3.3,0,0.0,2021,2,5
17.0,0.0,36,2.9,0,0.0,2021,2,5
17.0,0.0,36,3.6,0,0.0,2021,2,5
18.3,0.0,35,4.0,1,52.0,2021,2,5
22.0,0.0,30,3.1,1,270.0,2021,2,5
23.9,0.0,29,4.1,1,506.0,2021,2,5
26.0,0.0,27,4.6,1,703.0,2021,2,5
27.7,0.0,26,4.6,1,840.0,2021,2,5
29.4,0.0,24,3.7,1,905.0,2021,2,5
30.8,0.0,21,3.9,1,888.0,2021,2,5
31.6,0.0,20,6.9,1,799.0,2021,2,5
31.7,0.0,21,9.2,1,645.0,2021,2,5
31.0,0.0,22,11.2,1,430.0,2021,2,5
29.3,0.0,27,5.2,1,191.0,2021,2,5
28.5,0.0,27,5.4,0,17.0,2021,2,5
25.9,0.0,32,6.5,0,0.0,2021,2,5
23.1,0.0,38,3.1,0,0.0,2021,2,5
20.6,0.0,45,3.7,0,0.0,2021,2,5
19.9,0.0,46,3.3,0,0.0,2021,2,5
20.6,0.0,43,4.5,0,0.0,2021,2,6
19.8,0.0,44,4.9,0,0.0,2021,2,6
19.7,0.0,43,5.6,0,0.0,2021,2,6
19.2,0.0,43,5.3,0,0.0,2021,2,6
18.4,0.0,42,4.2,0,0.0,2021,2,6
18.0,0.0,38,3.6,0,0.0,2021,2,6
16.3,0.0,39,3.6,0,0.0,2021,2,6
16.5,0.0,37,5.4,0,0.0,2021,2,6
17.5,0.0,34,6.5,1,54.0,2021,2,6
21.2,0.0,33,5.1,1,277.0,2021,2,6
22.7,0.0,42,6.5,1,515.0,2021,2,6
24.6,0.0,40,4.7,1,711.0,2021,2,6
26.4,0.0,35,4.7,1,848.0,2021,2,6
28.0,0.0,28,6.2,1,914.0,2021,2,6
29.2,0.0,24,7.6,1,902.0,2021,2,6
30.0,0.0,22,9.1,1,811.0,2021,2,6
30.3,0.0,22,9.2,1,652.0,2021,2,6
30.2,0.0,21,9.2,1,438.0,2021,2,6
28.8,0.0,18,10.0,1,199.0,2021,2,6
26.1,0.0,21,9.0,0,18.0,2021,2,6
23.6,0.0,26,6.6,0,0.0,2021,2,6
21.9,0.0,29,5.6,0,0.0,2021,2,6
20.0,0.0,31,7.2,0,0.0,2021,2,6
19.4,0.0,31,6.1,0,0.0,2021,2,6
19.4,0.0,31,5.7,0,0.0,2021,2,7
18.6,0.0,30,5.4,0,0.0,2021,2,7
17.9,0.0,29,7.2,0,0.0,2021,2,7
17.2,0.0,29,5.9,0,0.0,2021,2,7
17.2,0.0,31,4.5,0,0.0,2021,2,7
16.8,0.0,35,5.9,0,0.0,2021,2,7
16.6,0.0,39,5.6,0,0.0,2021,2,7
16.6,0.0,41,4.1,0,0.0,2021,2,7
19.2,0.0,35,4.0,1,54.0,2021,2,7
22.8,0.0,28,2.2,1,277.0,2021,2,7
24.9,0.0,25,4.1,1,513.0,2021,2,7
26.4,0.0,24,4.1,1,709.0,2021,2,7
27.6,0.0,24,3.8,1,846.0,2021,2,7
28.6,0.0,23,2.8,1,913.0,2021,2,7
29.7,0.0,20,2.3,1,903.0,2021,2,7
30.3,0.0,18,5.0,1,816.0,2021,2,7
30.3,0.0,17,8.9,1,660.0,2021,2,7
29.8,0.0,18,9.0,1,447.0,2021,2,7
28.4,0.0,21,6.0,1,205.0,2021,2,7
25.4,0.0,26,4.8,0,19.0,2021,2,7
23.4,0.0,28,8.7,0,0.0,2021,2,7
19.9,0.0,35,6.3,0,0.0,2021,2,7
18.1,0.0,39,9.5,0,0.0,2021,2,7
17.4,0.0,39,12.6,0,0.0,2021,2,7
16.5,0.0,40,11.2,0,0.0,2021,2,8
15.4,0.0,42,9.0,0,0.0,2021,2,8
15.3,0.0,40,7.6,0,0.0,2021,2,8
15.4,0.0,38,7.2,0,0.0,2021,2,8
15.2,0.0,39,7.6,0,0.0,2021,2,8
15.3,0.0,40,6.5,0,0.0,2021,2,8
14.9,0.0,39,4.7,0,0.0,2021,2,8
15.0,0.0,38,4.3,0,0.0,2021,2,8
16.7,0.0,36,4.7,1,56.0,2021,2,8
21.8,0.0,26,4.6,1,282.0,2021,2,8
23.8,0.0,27,5.2,1,521.0,2021,2,8
25.7,0.0,26,5.2,1,720.0,2021,2,8
27.5,0.0,24,5.2,1,860.0,2021,2,8
28.9,0.0,21,5.8,1,929.0,2021,2,8
30.0,0.0,17,6.5,1,920.0,2021,2,8
30.5,0.0,13,6.9,1,833.0,2021,2,8
30.8,0.0,12,6.4,1,671.0,2021,2,8
30.2,0.0,13,6.9,1,457.0,2021,2,8
28.0,0.0,20,6.9,1,210.0,2021,2,8
27.3,0.0,22,3.9,0,20.0,2021,2,8
24.4,0.0,26,3.6,0,0.0,2021,2,8
21.1,0.0,30,9.2,0,0.0,2021,2,8
18.8,0.0,35,12.2,0,0.0,2021,2,8
17.7,0.0,38,6.2,0,0.0,2021,2,8
17.8,0.0,38,5.8,0,0.0,2021,2,9
18.7,0.0,36,6.2,0,0.0,2021,2,9
18.7,0.0,37,4.5,0,0.0,2021,2,9
18.5,0.0,37,5.0,0,0.0,2021,2,9
17.7,0.0,38,4.0,0,0.0,2021,2,9
16.9,0.0,39,4.7,0,0.0,2021,2,9
16.0,0.0,40,4.7,0,0.0,2021,2,9
15.5,0.0,41,5.5,0,0.0,2021,2,9
16.6,0.0,39,4.2,1,55.0,2021,2,9
21.0,0.0,37,2.1,1,276.0,2021,2,9
22.6,0.0,44,3.3,1,511.0,2021,2,9
24.4,0.0,41,3.6,1,708.0,2021,2,9
26.3,0.0,36,4.7,1,847.0,2021,2,9
28.0,0.0,31,5.2,1,921.0,2021,2,9
29.2,0.0,25,5.0,1,933.0,2021,2,9
29.8,0.0,21,4.6,1,842.0,2021,2,9
29.9,0.0,19,5.7,1,645.0,2021,2,9
29.6,0.0,18,6.6,1,447.0,2021,2,9
28.1,0.0,19,4.3,1,205.0,2021,2,9
26.4,0.0,22,6.2,0,19.0,2021,2,9
24.8,0.0,27,5.4,0,0.0,2021,2,9
23.3,0.0,32,6.4,0,0.0,2021,2,9
20.7,0.0,32,7.5,0,0.0,2021,2,9
19.7,0.0,34,5.5,0,0.0,2021,2,9
19.3,0.0,35,4.0,0,0.0,2021,2,10
19.1,0.0,35,6.8,0,0.0,2021,2,10
19.1,0.0,37,7.0,0,0.0,2021,2,10
18.8,0.0,40,6.6,0,0.0,2021,2,10
18.0,0.0,44,4.7,0,0.0,2021,2,10
17.6,0.0,47,4.8,0,0.0,2021,2,10
16.4,0.0,53,2.5,0,0.0,2021,2,10
16.3,0.0,54,1.4,0,0.0,2021,2,10
17.9,0.0,49,3.1,1,54.0,2021,2,10
20.6,0.0,47,3.4,1,264.0,2021,2,10
22.5,0.0,44,3.8,1,493.0,2021,2,10
24.2,0.0,41,3.7,1,654.0,2021,2,10
26.1,0.0,36,4.0,1,832.0,2021,2,10
27.5,0.0,29,4.6,1,841.0,2021,2,10
28.2,0.0,26,6.6,1,789.0,2021,2,10
28.7,0.0,24,8.6,1,701.0,2021,2,10
28.6,0.0,23,8.4,1,564.0,2021,2,10
28.3,0.0,23,5.2,1,394.0,2021,2,10
27.7,0.0,24,10.0,1,185.0,2021,2,10
25.7,0.0,30,8.0,0,18.0,2021,2,10
23.4,0.0,35,8.4,0,0.0,2021,2,10
21.2,0.0,42,8.2,0,0.0,2021,2,10
20.0,0.0,45,7.2,0,0.0,2021,2,10
18.9,0.0,48,1.5,0,0.0,2021,2,10
19.2,0.0,45,5.8,0,0.0,2021,2,11
19.1,0.0,44,5.7,0,0.0,2021,2,11
18.2,0.0,47,7.5,0,0.0,2021,2,11
17.7,0.0,49,7.6,0,0.0,2021,2,11
17.9,0.0,47,4.9,0,0.0,2021,2,11
16.7,0.0,48,6.4,0,0.0,2021,2,11
14.5,0.0,53,5.8,0,0.0,2021,2,11
14.1,0.0,53,5.1,0,0.0,2021,2,11
16.4,0.0,46,5.8,1,57.0,2021,2,11
20.8,0.0,37,5.0,1,270.0,2021,2,11
22.4,0.0,41,4.3,1,502.0,2021,2,11
24.2,0.0,38,3.1,1,710.0,2021,2,11
25.8,0.0,33,3.6,1,811.0,2021,2,11
27.2,0.0,28,6.2,1,839.0,2021,2,11
28.3,0.0,22,9.3,1,861.0,2021,2,11
28.5,0.0,21,11.5,1,727.0,2021,2,11
28.5,0.0,19,10.7,1,581.0,2021,2,11
28.3,0.0,18,10.2,1,415.0,2021,2,11
26.1,0.0,27,16.3,1,181.0,2021,2,11
24.4,0.0,32,10.8,0,16.0,2021,2,11
23.1,0.0,35,8.1,0,0.0,2021,2,11
21.4,0.0,37,8.6,0,0.0,2021,2,11
18.8,0.0,43,7.1,0,0.0,2021,2,11
17.5,0.0,45,6.2,0,0.0,2021,2,11
17.1,0.0,44,5.8,0,0.0,2021,2,12
17.5,0.0,42,5.5,0,0.0,2021,2,12
17.5,0.0,42,5.0,0,0.0,2021,2,12
17.2,0.0,42,5.7,0,0.0,2021,2,12
17.0,0.0,42,5.2,0,0.0,2021,2,12
15.3,0.0,46,6.5,0,0.0,2021,2,12
14.2,0.0,48,8.0,0,0.0,2021,2,12
13.8,0.0,50,8.7,0,0.0,2021,2,12
15.8,0.0,44,8.6,1,60.0,2021,2,12
20.9,0.0,31,3.9,1,286.0,2021,2,12
22.7,0.0,28,2.8,1,525.0,2021,2,12
24.2,0.0,27,4.0,1,717.0,2021,2,12
25.8,0.0,23,6.6,1,857.0,2021,2,12
27.0,0.0,17,11.1,1,886.0,2021,2,12
27.3,0.0,18,13.2,1,781.0,2021,2,12
28.1,0.0,14,13.0,1,678.0,2021,2,12
27.1,0.0,12,21.2,1,492.0,2021,2,12
25.7,0.0,15,22.3,1,345.0,2021,2,12
24.7,0.0,16,18.2,1,193.0,2021,2,12
23.2,0.0,18,14.5,0,16.0,2021,2,12
22.1,0.0,21,12.9,0,0.0,2021,2,12
20.8,0.0,22,8.4,0,0.0,2021,2,12
18.8,0.0,25,2.3,0,0.0,2021,2,12
17.2,0.0,28,3.1,0,0.0,2021,2,12
15.6,0.0,32,8.8,0,0.0,2021,2,13
15.4,0.0,32,9.5,0,0.0,2021,2,13
14.8,0.0,31,9.1,0,0.0,2021,2,13
13.6,0.0,32,10.1,0,0.0,2021,2,13
12.9,0.0,34,9.7,0,0.0,2021,2,13
12.6,0.0,33,9.0,0,0.0,2021,2,13
11.5,0.0,34,8.3,0,0.0,2021,2,13
11.3,0.0,35,9.4,0,0.0,2021,2,13
14.2,0.0,31,9.4,1,64.0,2021,2,13
18.9,0.0,24,3.6,1,300.0,2021,2,13
20.5,0.0,24,7.6,1,543.0,2021,2,13
22.5,0.0,20,10.2,1,746.0,2021,2,13
23.8,0.0,17,12.6,1,886.0,2021,2,13
24.9,0.0,16,13.7,1,950.0,2021,2,13
26.2,0.0,14,14.2,1,937.0,2021,2,13
26.8,0.0,12,16.8,1,849.0,2021,2,13
26.5,0.0,11,18.8,1,691.0,2021,2,13
25.5,0.0,13,16.3,1,475.0,2021,2,13
24.0,0.0,17,14.7,1,226.0,2021,2,13
21.6,0.0,22,8.2,0,25.0,2021,2,13
20.4,0.0,24,9.4,0,0.0,2021,2,13
18.4,0.0,25,13.2,0,0.0,2021,2,13
16.6,0.0,26,12.6,0,0.0,2021,2,13
14.2,0.0,30,6.1,0,0.0,2021,2,13
13.8,0.0,30,5.4,0,0.0,2021,2,14
13.2,0.0,31,7.9,0,0.0,2021,2,14
12.8,0.0,32,6.8,0,0.0,2021,2,14
12.4,0.0,34,5.1,0,0.0,2021,2,14
12.0,0.0,35,4.3,0,0.0,2021,2,14
11.5,0.0,35,5.4,0,0.0,2021,2,14
10.9,0.0,31,5.8,0,0.0,2021,2,14
10.7,0.0,29,7.2,0,0.0,2021,2,14
13.1,0.0,25,6.1,1,67.0,2021,2,14
17.8,0.0,22,4.3,1,305.0,2021,2,14
19.6,0.0,23,4.1,1,549.0,2021,2,14
21.6,0.0,24,5.5,1,751.0,2021,2,14
23.3,0.0,24,7.2,1,891.0,2021,2,14
24.7,0.0,20,8.2,1,958.0,2021,2,14
25.8,0.0,18,9.3,1,945.0,2021,2,14
26.2,0.0,20,9.4,1,852.0,2021,2,14
26.2,0.0,21,8.4,1,688.0,2021,2,14
25.9,0.0,21,7.0,1,470.0,2021,2,14
25.5,0.0,19,8.6,1,223.0,2021,2,14
23.3,0.0,21,7.1,0,25.0,2021,2,14
20.9,0.0,21,10.0,0,0.0,2021,2,14
16.5,0.0,31,10.5,0,0.0,2021,2,14
14.7,0.0,25,12.1,0,0.0,2021,2,14
14.4,0.0,14,10.5,0,0.0,2021,2,14
13.6,0.0,16,10.4,0,0.0,2021,2,15
12.3,0.0,21,10.5,0,0.0,2021,2,15
11.0,0.0,22,9.4,0,0.0,2021,2,15
10.3,0.0,20,8.6,0,0.0,2021,2,15
10.3,0.0,17,7.6,0,0.0,2021,2,15
10.4,0.0,16,6.5,0,0.0,2021,2,15
10.6,0.0,17,6.8,0,0.0,2021,2,15
10.3,0.0,17,6.8,0,0.0,2021,2,15
12.8,0.0,17,6.9,1,71.0,2021,2,15
18.8,0.0,12,3.6,1,315.0,2021,2,15
20.9,0.0,13,5.8,1,565.0,2021,2,15
22.6,0.0,13,6.3,1,773.0,2021,2,15
24.3,0.0,12,5.9,1,916.0,2021,2,15
25.8,0.0,9,5.6,1,983.0,2021,2,15
27.1,0.0,9,8.9,1,965.0,2021,2,15
27.8,0.0,10,11.7,1,869.0,2021,2,15
27.7,0.0,11,10.2,1,703.0,2021,2,15
26.9,0.0,12,7.1,1,482.0,2021,2,15
25.6,0.0,13,2.9,1,230.0,2021,2,15
23.6,0.0,16,4.0,0,26.0,2021,2,15
19.9,0.0,21,8.9,0,0.0,2021,2,15
17.0,0.0,23,13.0,0,0.0,2021,2,15
16.7,0.0,14,14.1,0,0.0,2021,2,15
16.8,0.0,15,11.9,0,0.0,2021,2,15
15.5,0.0,21,9.7,0,0.0,2021,2,16
12.9,0.0,29,7.6,0,0.0,2021,2,16
11.7,0.0,33,8.0,0,0.0,2021,2,16
11.4,0.0,32,8.6,0,0.0,2021,2,16
11.5,0.0,29,6.1,0,0.0,2021,2,16
11.9,0.0,27,6.1,0,0.0,2021,2,16
12.1,0.0,21,8.3,0,0.0,2021,2,16
11.8,0.0,23,7.2,0,0.0,2021,2,16
14.5,0.0,22,6.1,1,70.0,2021,2,16
20.1,0.0,15,3.9,1,310.0,2021,2,16
22.2,0.0,13,4.6,1,558.0,2021,2,16
24.2,0.0,13,5.5,1,762.0,2021,2,16
25.9,0.0,12,8.3,1,909.0,2021,2,16
27.3,0.0,10,10.6,1,980.0,2021,2,16
27.9,0.0,10,11.1,1,962.0,2021,2,16
28.3,0.0,11,10.2,1,868.0,2021,2,16
28.8,0.0,9,11.2,1,704.0,2021,2,16
28.5,0.0,7,14.0,1,470.0,2021,2,16
26.1,0.0,11,13.0,1,209.0,2021,2,16
23.3,0.0,15,11.2,0,21.0,2021,2,16
21.0,0.0,18,8.2,0,0.0,2021,2,16
17.5,0.0,22,9.0,0,0.0,2021,2,16
15.0,0.0,25,10.0,0,0.0,2021,2,16
14.2,0.0,24,8.9,0,0.0,2021,2,16
